"Time","week before switch to BST","first week after switch to BST","Christmas week","New Year week","mid Jan week","week with maximum Demand","spring week before switch to BST","Easter Week, first week of BST","May Bank Holiday","mid Summer Week","summer Holiday"
Fri 11:30,0.75748,0.69681,0.68276,0.67618,0.8645,0.86735,0.79374,0.69321,0.6926,0.62651,0.62217
Fri 12:00,0.75264,0.69757,0.68881,0.67735,0.85654,0.86159,0.79072,0.69338,0.69153,0.62487,0.62318
Fri 12:30,0.75411,0.69413,0.69564,0.67739,0.85411,0.85856,0.79064,0.69363,0.69145,0.62364,0.6236
Fri 13:00,0.75088,0.68914,0.69616,0.67595,0.84548,0.84858,0.78247,0.68653,0.68858,0.61545,0.61591
Fri 13:30,0.7408,0.68204,0.6922,0.67488,0.83951,0.84083,0.77705,0.67924,0.6811,0.60864,0.60921
Fri 14:00,0.73531,0.67896,0.68858,0.67521,0.83164,0.83139,0.76888,0.67329,0.68196,0.60177,0.60413
Fri 14:30,0.73094,0.68045,0.68822,0.68209,0.83294,0.82906,0.76688,0.67061,0.68454,0.59762,0.60259
Fri 15:00,0.72541,0.67856,0.6842,0.68904,0.82632,0.82403,0.76068,0.66698,0.68095,0.59219,0.60074
Fri 15:30,0.71709,0.68098,0.68889,0.70065,0.8287,0.82493,0.75352,0.66505,0.67767,0.59161,0.6007
Fri 16:00,0.72428,0.68699,0.7063,0.72229,0.84529,0.84067,0.75895,0.66667,0.69124,0.6002,0.60361
Fri 16:30,0.7358,0.70203,0.73087,0.76701,0.87666,0.86438,0.77258,0.67201,0.7055,0.61517,0.60937
Fri 17:00,0.7478,0.74569,0.74001,0.83518,0.9231,0.8953,0.78974,0.68751,0.72015,0.63061,0.62085
Fri 17:30,0.76276,0.78609,0.74858,0.85952,0.94379,0.94291,0.8052,0.70528,0.73161,0.64025,0.62934
Fri 18:00,0.77005,0.77866,0.74369,0.85015,0.94359,0.97932,0.81921,0.71715,0.73156,0.64302,0.63283
Fri 18:30,0.80233,0.7655,0.73194,0.84307,0.94325,0.97645,0.85148,0.71732,0.72583,0.64522,0.63152
Fri 19:00,0.8079,0.74336,0.7191,0.8312,0.93087,0.96095,0.87464,0.71541,0.71782,0.64431,0.62881
Fri 19:30,0.78873,0.72185,0.70264,0.80667,0.90837,0.93625,0.85979,0.71401,0.70659,0.64222,0.61899
Fri 20:00,0.75987,0.69924,0.6872,0.77975,0.88344,0.90845,0.83323,0.7151,0.69733,0.6373,0.61275
Fri 20:30,0.73534,0.67603,0.67488,0.7523,0.85529,0.87902,0.80855,0.72048,0.6838,0.63271,0.6056
Fri 21:00,0.70676,0.64966,0.65797,0.7239,0.81995,0.84259,0.77327,0.70033,0.67657,0.62211,0.60455
Fri 21:30,0.67965,0.62552,0.6364,0.69876,0.78919,0.81102,0.74059,0.68397,0.66455,0.61915,0.61362
Fri 22:00,0.64335,0.59762,0.613,0.66495,0.74811,0.7713,0.70481,0.65238,0.63654,0.61501,0.59921
Fri 22:30,0.61132,0.57372,0.59309,0.63512,0.71401,0.73752,0.66709,0.62697,0.59825,0.60617,0.57432
Fri 23:00,0.57808,0.54753,0.57845,0.60776,0.68366,0.70557,0.6339,0.59846,0.56209,0.5734,0.54494
Fri 23:30,0.54188,0.51353,0.55208,0.57638,0.6457,0.6656,0.59854,0.56113,0.52407,0.53456,0.51221
Sat 00:00,0.51001,0.49323,0.52998,0.55101,0.62025,0.64033,0.57747,0.52958,0.48944,0.49738,0.4805
Sat 00:30,0.48025,0.478,0.52275,0.54163,0.60874,0.63566,0.56833,0.50065,0.46474,0.46839,0.45377
Sat 01:00,0.46194,0.47059,0.52614,0.54141,0.61166,0.64234,0.57351,0.48663,0.44805,0.45035,0.43648
Sat 01:30,0.46235,0.45442,0.51931,0.53572,0.60326,0.63598,0.56574,0.49256,0.44338,0.44193,0.4244
Sat 02:00,0.46782,0.43477,0.50404,0.52074,0.58798,0.61972,0.54808,0.50453,0.4475,0.43629,0.41671
Sat 02:30,0.46112,0.42259,0.49181,0.50536,0.5769,0.60596,0.53697,0.50151,0.44038,0.42829,0.40858
Sat 03:00,0.45058,0.41929,0.48865,0.49908,0.57533,0.60696,0.53272,0.49369,0.4302,0.42442,0.40058
Sat 03:30,0.44292,0.41191,0.47997,0.48777,0.56209,0.5994,0.5216,0.48726,0.42354,0.41882,0.39631
Sat 04:00,0.4332,0.40271,0.46893,0.4753,0.54728,0.58495,0.50917,0.48123,0.41757,0.41593,0.39304
Sat 04:30,0.42691,0.4011,0.46204,0.46755,0.53926,0.57653,0.50182,0.47425,0.41265,0.41334,0.38933
Sat 05:00,0.42373,0.40167,0.45833,0.46338,0.53501,0.57303,0.49834,0.46705,0.40613,0.40709,0.39042
Sat 05:30,0.42477,0.40858,0.46083,0.46585,0.53649,0.57353,0.50199,0.46669,0.40301,0.41177,0.39239
Sat 06:00,0.43351,0.4192,0.46675,0.47538,0.54077,0.57741,0.511,0.47053,0.40294,0.42731,0.39052
Sat 06:30,0.45812,0.44463,0.4849,0.49772,0.56492,0.59993,0.53302,0.48902,0.42515,0.47101,0.40753
Sat 07:00,0.48617,0.46458,0.50008,0.51797,0.58987,0.62117,0.55116,0.49977,0.44912,0.51515,0.42538
Sat 07:30,0.52692,0.48999,0.52579,0.54104,0.62422,0.65418,0.58509,0.52922,0.48165,0.57234,0.45155
Sat 08:00,0.55488,0.51251,0.54315,0.56337,0.65265,0.67165,0.60952,0.55656,0.51146,0.60564,0.4749
Sat 08:30,0.58853,0.54701,0.57328,0.59687,0.68919,0.71303,0.64785,0.59094,0.5456,0.62611,0.50233
Sat 09:00,0.61004,0.57106,0.60987,0.63281,0.72564,0.75245,0.67781,0.61319,0.57001,0.62599,0.51659
Sat 09:30,0.63074,0.59096,0.64754,0.67264,0.76058,0.78685,0.69891,0.63979,0.58474,0.63041,0.53008
Sat 10:00,0.6364,0.59737,0.6714,0.70291,0.77803,0.79877,0.70029,0.6498,0.58557,0.62531,0.52851
Sat 10:30,0.64057,0.59747,0.68948,0.72664,0.7889,0.8066,0.70465,0.65307,0.58602,0.61798,0.52549
Sat 11:00,0.63684,0.59347,0.69702,0.73934,0.79359,0.80629,0.70779,0.64863,0.58736,0.61369,0.51908
Sat 11:30,0.63409,0.59301,0.70494,0.74902,0.79248,0.80547,0.71018,0.64672,0.58694,0.61266,0.51399
Sat 12:00,0.62783,0.58759,0.70844,0.75582,0.78666,0.80333,0.71428,0.64808,0.58323,0.60979,0.50913
Sat 12:30,0.62129,0.58379,0.71374,0.76073,0.78264,0.7999,0.715,0.64547,0.58252,0.60885,0.50729
Sat 13:00,0.61113,0.57923,0.7142,0.75704,0.77742,0.79449,0.70923,0.64004,0.5724,0.60173,0.50136
Sat 13:30,0.59825,0.5752,0.71235,0.75163,0.76829,0.78565,0.70364,0.63036,0.56262,0.59165,0.49181
Sat 14:00,0.5887,0.57284,0.7099,0.74581,0.76269,0.7809,0.69537,0.61934,0.54892,0.58597,0.48125
Sat 14:30,0.58107,0.57018,0.71179,0.73911,0.76357,0.77692,0.68937,0.61145,0.54454,0.58245,0.4726
Sat 15:00,0.57451,0.56978,0.7129,0.73333,0.76087,0.77378,0.68183,0.6039,0.54062,0.5803,0.46782
Sat 15:30,0.57564,0.5772,0.7196,0.73542,0.76908,0.77426,0.67878,0.60173,0.53963,0.58271,0.46818
Sat 16:00,0.58023,0.59199,0.73291,0.74702,0.77987,0.77868,0.68066,0.6017,0.5388,0.59548,0.46962
Sat 16:30,0.59636,0.6188,0.77118,0.7822,0.80214,0.78943,0.68994,0.61038,0.54722,0.61032,0.48031
Sat 17:00,0.62437,0.66933,0.80908,0.83092,0.85407,0.82035,0.71229,0.62393,0.56431,0.62406,0.49592
Sat 17:30,0.65521,0.71812,0.82917,0.85805,0.89943,0.8662,0.7349,0.64396,0.5861,0.63566,0.51395
Sat 18:00,0.68908,0.72501,0.82896,0.86283,0.90382,0.89444,0.75941,0.65839,0.59804,0.63181,0.52608
Sat 18:30,0.72608,0.71158,0.82097,0.85344,0.89513,0.88742,0.78905,0.66533,0.60495,0.6285,0.53605
Sat 19:00,0.72245,0.69028,0.80664,0.83231,0.88078,0.87305,0.81815,0.67329,0.60673,0.62626,0.54112
Sat 19:30,0.70356,0.66401,0.78494,0.81259,0.85189,0.85187,0.81144,0.67607,0.60629,0.61972,0.54104
Sat 20:00,0.67743,0.63558,0.76204,0.78473,0.81955,0.82106,0.78121,0.68121,0.60631,0.6135,0.53804
Sat 20:30,0.65391,0.614,0.74585,0.76119,0.79617,0.79345,0.75408,0.68877,0.60612,0.60529,0.53434
Sat 21:00,0.6277,0.59088,0.72097,0.73789,0.77135,0.76609,0.72771,0.68053,0.60701,0.59892,0.53699
Sat 21:30,0.60478,0.57018,0.69484,0.71173,0.7442,0.739,0.70069,0.66528,0.61725,0.5985,0.5551
Sat 22:00,0.57908,0.55063,0.67067,0.68418,0.71684,0.71024,0.66975,0.64308,0.60688,0.59592,0.54569
Sat 22:30,0.55681,0.52648,0.64281,0.65898,0.69294,0.68051,0.63772,0.61708,0.58337,0.58279,0.52683
Sat 23:00,0.52815,0.5032,0.62441,0.63723,0.67035,0.65908,0.61823,0.59138,0.56192,0.55419,0.4999
Sat 23:30,0.49629,0.474,0.59148,0.60719,0.63851,0.62636,0.58536,0.55757,0.53015,0.51678,0.47323
Sun 00:00,0.46889,0.45429,0.56687,0.58585,0.61654,0.60799,0.56272,0.53098,0.50199,0.4842,0.4484
Sun 00:30,0.44157,0.44178,0.55734,0.57958,0.60814,0.60382,0.55778,0.50341,0.47675,0.46058,0.42289
Sun 01:00,0.42915,0.43567,0.55908,0.5803,0.61107,0.60776,0.56176,0.48873,0.45651,0.44264,0.40441
Sun 01:30,0.4276,0.42105,0.54919,0.5715,0.60323,0.59959,0.55105,0.49369,0.44845,0.42513,0.39375
Sun 02:00,0.43089,0.40343,0.53304,0.55419,0.58646,0.58153,0.53521,0.50532,0.45069,0.41526,0.38891
Sun 02:30,0.42207,0.39207,0.52089,0.53907,0.57355,0.56923,0.52183,0.50272,0.4439,0.40739,0.38093
Sun 03:00,0.40739,0.38369,0.51776,0.53612,0.57055,0.56838,0.51952,0.49512,0.43378,0.40068,0.37299
Sun 03:30,0.39716,0.3768,0.51175,0.52411,0.56063,0.55706,0.50721,0.48632,0.42291,0.39695,0.36633
Sun 04:00,0.39212,0.36857,0.50119,0.51156,0.54596,0.54294,0.49418,0.47888,0.4178,0.39327,0.36515
Sun 04:30,0.38422,0.36478,0.49216,0.50475,0.53536,0.53463,0.48741,0.4699,0.41111,0.38983,0.3626
Sun 05:00,0.37758,0.36547,0.48506,0.49931,0.52795,0.53015,0.48389,0.46447,0.40707,0.38143,0.36002
Sun 05:30,0.37607,0.37215,0.48399,0.49876,0.5247,0.52694,0.4832,0.46336,0.39679,0.37917,0.36092
Sun 06:00,0.37542,0.3824,0.48695,0.50084,0.52604,0.52977,0.48678,0.46439,0.39212,0.38307,0.35506
Sun 06:30,0.38342,0.39922,0.4952,0.51337,0.5393,0.54399,0.49929,0.47245,0.39664,0.40274,0.36184
Sun 07:00,0.39356,0.41292,0.50754,0.52244,0.55007,0.55796,0.50367,0.47361,0.4142,0.42083,0.36957
Sun 07:30,0.41474,0.42877,0.5234,0.53639,0.56689,0.57734,0.52501,0.49409,0.43636,0.44912,0.38524
Sun 08:00,0.4303,0.44932,0.53589,0.54487,0.57983,0.58627,0.54347,0.51286,0.45651,0.47505,0.40567
Sun 08:30,0.45217,0.4858,0.56155,0.5667,0.6092,0.61668,0.58086,0.53674,0.48278,0.50298,0.43033
Sun 09:00,0.47731,0.51772,0.59651,0.59858,0.65022,0.6523,0.61543,0.55132,0.50226,0.52233,0.44757
Sun 09:30,0.51491,0.55009,0.63193,0.63686,0.68761,0.68387,0.64785,0.57049,0.52639,0.53545,0.46851
Sun 10:00,0.54477,0.57166,0.65965,0.66799,0.71585,0.70352,0.66981,0.58109,0.54185,0.53695,0.48251
Sun 10:30,0.57416,0.59052,0.68355,0.69928,0.73712,0.71879,0.68669,0.58895,0.55134,0.5381,0.4917
Sun 11:00,0.58868,0.59944,0.69357,0.71839,0.74891,0.7222,0.7013,0.58683,0.55143,0.53419,0.49489
Sun 11:30,0.59949,0.6091,0.70086,0.73412,0.75718,0.7258,0.71083,0.58845,0.55486,0.53339,0.50107
Sun 12:00,0.60235,0.61915,0.70481,0.74625,0.76324,0.72759,0.71592,0.59515,0.5556,0.52725,0.50455
Sun 12:30,0.60678,0.62718,0.70902,0.75679,0.76959,0.73094,0.72394,0.6002,0.55685,0.51969,0.50865
Sun 13:00,0.60996,0.62577,0.708,0.7602,0.77162,0.72909,0.72442,0.60139,0.55252,0.51056,0.51156
Sun 13:30,0.61681,0.62251,0.70385,0.7585,0.76804,0.72239,0.71441,0.59282,0.54171,0.50214,0.507
Sun 14:00,0.61679,0.62108,0.69964,0.75553,0.76265,0.71326,0.70986,0.58017,0.53067,0.49418,0.49985
Sun 14:30,0.61293,0.61905,0.7006,0.75848,0.76422,0.71053,0.71076,0.5719,0.52464,0.48867,0.49614
Sun 15:00,0.60458,0.61995,0.70335,0.76045,0.76638,0.70923,0.7071,0.56305,0.51787,0.48592,0.49449
Sun 15:30,0.60168,0.6255,0.71451,0.77153,0.77403,0.71654,0.70936,0.5597,0.51839,0.48515,0.49797
Sun 16:00,0.59993,0.64574,0.73203,0.78907,0.78859,0.73205,0.71382,0.55958,0.52608,0.48829,0.50339
Sun 16:30,0.6077,0.67618,0.77602,0.82743,0.81888,0.75409,0.7222,0.56444,0.53725,0.49793,0.51305
Sun 17:00,0.62083,0.72668,0.81936,0.87188,0.87161,0.78815,0.73544,0.57386,0.55717,0.5145,0.52683
Sun 17:30,0.64543,0.76982,0.83631,0.88476,0.91371,0.84192,0.74979,0.58289,0.57162,0.5295,0.54345
Sun 18:00,0.68948,0.77084,0.83524,0.88323,0.91581,0.88064,0.76351,0.58849,0.57925,0.54242,0.55166
Sun 18:30,0.73513,0.75966,0.82864,0.8718,0.90447,0.88281,0.7866,0.5964,0.58472,0.54485,0.55721
Sun 19:00,0.73777,0.73869,0.81421,0.85179,0.88506,0.87071,0.80375,0.60185,0.58602,0.54776,0.5587
Sun 19:30,0.72863,0.72008,0.79843,0.83314,0.86339,0.85483,0.79669,0.60881,0.58865,0.54462,0.56203
Sun 20:00,0.71034,0.69476,0.7751,0.81186,0.83974,0.82789,0.7836,0.62496,0.58679,0.53628,0.55859
Sun 20:30,0.68778,0.67706,0.76175,0.78691,0.81991,0.80403,0.76496,0.65868,0.58947,0.53088,0.56107
Sun 21:00,0.66229,0.65073,0.73921,0.7585,0.78922,0.77116,0.73802,0.65594,0.59234,0.52478,0.56452
Sun 21:30,0.64513,0.62898,0.71678,0.72878,0.76427,0.74881,0.71124,0.64132,0.60164,0.52604,0.58275
Sun 22:00,0.62043,0.5958,0.68858,0.69049,0.72648,0.70708,0.67362,0.61915,0.5844,0.53054,0.56957
Sun 22:30,0.60059,0.56446,0.65977,0.65931,0.69235,0.67276,0.64318,0.59837,0.55836,0.5221,0.54743
Sun 23:00,0.56703,0.53153,0.63593,0.62433,0.65339,0.63841,0.6077,0.56884,0.52097,0.50015,0.51691
Sun 23:30,0.54227,0.49612,0.60032,0.58392,0.60954,0.59993,0.56986,0.53633,0.48211,0.469,0.4842
