"Time","week before switch to BST","first week after switch to BST","Christmas week","New Year week","mid Jan week","week with maximum Demand","spring week before switch to BST","Easter Week, first week of BST","May Bank Holiday","mid Summer Week","summer Holiday"
Thu 16:00,0.58811,0.58962,0.65221,0.81762,0.70754,0.72046,0.52139,0.52035,0.40945,0.38363,0.35005
Thu 16:30,0.66306,0.6294,0.65587,0.86505,0.84032,0.83726,0.62116,0.54834,0.4643,0.41779,0.40213
Thu 17:00,0.68698,0.68599,0.65152,0.81793,0.84628,0.87152,0.6513,0.62554,0.50469,0.40771,0.40269
Thu 17:30,0.69764,0.65267,0.64225,0.82123,0.87526,0.91596,0.77874,0.64009,0.52226,0.42503,0.50922
Thu 18:00,0.68354,0.61192,0.62218,0.75782,0.86472,0.89458,0.76491,0.64239,0.52226,0.45201,0.46653
Thu 18:30,0.66795,0.59347,0.63218,0.74521,0.79428,0.88345,0.75068,0.62029,0.5353,0.46779,0.43616
Thu 19:00,0.59986,0.57565,0.60528,0.76682,0.76781,0.8565,0.71347,0.67721,0.51495,0.43563,0.43592
Thu 19:30,0.57465,0.54018,0.59276,0.67925,0.73847,0.81245,0.63221,0.64454,0.53379,0.42428,0.43226
Thu 20:00,0.54202,0.50655,0.58093,0.65018,0.69025,0.7878,0.61711,0.61488,0.54102,0.41802,0.46565
Thu 20:30,0.48943,0.46322,0.56319,0.61627,0.63619,0.6963,0.55223,0.56456,0.49539,0.44136,0.45707
Thu 21:00,0.44586,0.44415,0.54887,0.59175,0.64176,0.69558,0.54071,0.54635,0.49253,0.4327,0.42582
Thu 21:30,0.40614,0.39337,0.54603,0.57048,0.55724,0.61775,0.48815,0.48561,0.44212,0.41719,0.38098
Thu 22:00,0.36659,0.3497,0.54066,0.52683,0.53176,0.60049,0.44514,0.47273,0.36007,0.35602,0.31953
Thu 22:30,0.30923,0.3235,0.55351,0.5314,0.53816,0.53745,0.38774,0.42161,0.34163,0.29556,0.2878
Thu 23:00,0.28135,0.32143,0.53965,0.52954,0.54707,0.60089,0.44745,0.3658,0.28765,0.26345,0.25489
Thu 23:30,0.27935,0.31996,0.54305,0.50561,0.51201,0.53657,0.38702,0.3305,0.27644,0.22411,0.22611
Fri 00:00,0.28985,0.31503,0.55353,0.56213,0.55231,0.58852,0.46557,0.38543,0.27031,0.20263,0.2087
Fri 00:30,0.31572,0.27791,0.51429,0.507,0.52484,0.55961,0.44077,0.36317,0.24956,0.20111,0.21792
Fri 01:00,0.32207,0.26566,0.48458,0.47643,0.49181,0.53943,0.40738,0.44848,0.29329,0.20191,0.2091
Fri 01:30,0.29985,0.24817,0.45484,0.4806,0.48577,0.52973,0.39187,0.41469,0.26761,0.1872,0.18815
Fri 02:00,0.27521,0.2271,0.43077,0.44463,0.47003,0.52687,0.38543,0.39442,0.2498,0.17428,0.18834
Fri 02:30,0.26319,0.21486,0.4077,0.42244,0.44534,0.50827,0.36214,0.37263,0.24686,0.17665,0.17205
Fri 03:00,0.25442,0.21645,0.40062,0.42308,0.43302,0.50628,0.35347,0.339,0.23215,0.17102,0.18501
Fri 03:30,0.2418,0.24352,0.40642,0.40956,0.43691,0.51344,0.35339,0.36755,0.22412,0.18391,0.18381
Fri 04:00,0.26227,0.26053,0.42743,0.42936,0.4655,0.5384,0.37319,0.37677,0.26077,0.18898,0.18342
Fri 04:30,0.28882,0.28868,0.40783,0.44944,0.48159,0.56352,0.41286,0.38504,0.27922,0.19201,0.19073
