"Time","week before switch to BST","first week after switch to BST","Christmas week","New Year week","mid Jan week","week with maximum Demand","spring week before switch to BST","Easter Week, first week of BST","May Bank Holiday","mid Summer Week","summer Holiday"
Sat 07:30,21.332,18.862,24.205,22.814,25.088,27.1,22.904,23.1809,18.256,15.832,15.552
Sat 08:00,21.46,19.832,26.5219,25.638,27.028,29.632,24.584,25.1178,19.248,15.912,16.96
Sat 08:30,21.864,21.526,27.991,27.242,31.488,32.368,26.596,21.6707,19.808,13.8342,16.552
Sat 09:00,22.718,22.06,29.872,28.306,30.182,32.664,24.54,21.264,20.2526,11.516,15.872
Sat 09:30,21.69,21.722,31.281,29.636,30.212,32.724,22.408,23.632,21.3807,13.0948,16.3915
Sat 10:00,22.576,20.604,29.2199,31.404,29.966,30.844,24.3155,23.528,19.0286,12.5632,18.2607
Sat 10:30,23.358,21.336,30.239,32.088,33.852,30.604,22.756,21.456,19.3407,11.6583,14.3274
Sat 11:00,22.516,21.618,30.1369,31.448,32.068,31.144,24.652,24.062,18.4884,12.7913,14.7274
Sat 11:30,21.75,21.472,29.081,32.788,30.464,30.42,24.828,24.616,18.7196,12.0793,16.8414
Sat 12:00,21.206,20.702,29.886,32.106,30.48,30.38,25.004,22.696,18.503,10.7338,15.118
Sat 12:30,21.96,19.782,29.2961,30.508,31.938,29.828,24.976,23.416,18.1799,12.7809,14.4362
Sat 13:00,20.298,20.292,30.788,32.374,30.102,33.508,27.06,21.456,17.6712,12.0883,14.3755
Sat 13:30,21.474,21.858,32.82,34.572,31.5,36.836,30.584,24.284,17.5498,12.98,14.1157
Sat 14:00,21.192,20.706,33.7011,32.492,32.416,37.016,27.568,23.464,17.7392,11.2955,13.706
Sat 14:30,21.33,21.336,34.3749,34.744,32.77,37.24,27.7,24.572,18.212,12.3994,14.3915
Sat 15:00,21.734,23.088,36.003,37.4,33.712,35.984,28.48,23.2,18.8866,12.7869,13.032
Sat 15:30,23.298,26.1382,37.3669,37.918,36.27,38.324,28.224,23.428,20.0124,15.952,15.2589
Sat 16:00,26.164,31.044,38.6948,40.59,40.186,41.2,32.72,27.076,21.3476,17.001,15.528
Sat 16:30,30.744,31.276,38.8439,42.526,45.156,46.02,33.42,29.348,22.9298,18.212,17.088
Sat 17:00,34.552,30.932,40.107,43.552,44.942,44.996,38.064,31.392,24.3699,20.132,18.752
Sat 17:30,34.012,30.592,40.582,45.164,43.322,43.788,40.488,33.992,24.9897,20.816,19.028
Sat 18:00,33.966,29.47,40.187,43.148,41.73,42.396,40.072,31.06,24.9706,21.964,18.692
Sat 18:30,29.754,27.532,38.0451,40.9,40.682,40.208,38.548,32.096,24.5294,21.584,18.68
Sat 19:00,27.904,25.772,37.219,38.244,38.04,38.362,34.788,29.824,24.0017,18.796,19.828
Sat 19:30,26.89,25.108,36.136,35.82,35.214,36.0355,32.964,28.948,23.6449,18.5,18.256
Sat 20:00,25.488,23.504,34.568,34.104,34.466,35.6618,29.984,27.276,23.1696,18.528,19.188
Sat 20:30,24.844,21.6,32.4239,33.954,32.652,34.9574,28.7,26.508,23.052,18.444,21.02
Sat 21:00,22.596,20.178,31.4659,30.112,29.714,32.0744,27.48,24.848,22.628,18.688,19.092
Sat 21:30,21.154,19.344,29.3321,28.05,28.672,28.9766,26.064,22.364,21.484,18.284,18.148
Sat 22:00,21.24,18.166,28.872,28.036,28.528,29.5302,24.96,22.064,20.6,16.78,16.44
Sat 22:30,17.926,18.25,28.8091,29.446,29.958,27.8915,24.628,19.364,17.2,15.08,14.328
Sat 23:00,16.746,18.2974,28.643,29.312,27.112,30.0871,24.196,18.76,15.332,14.652,12.228
Sat 23:30,16.589,17.1314,28.741,27.328,27.284,26.348,22.956,17.16,13.604,11.964,11.878
Sun 00:00,17.212,16.917,29.622,28.578,30.752,30.54,26.196,19.172,14.016,12.516,11.88
Sun 00:30,16.236,14.7267,28.058,27.484,28.67,28,24.512,17.724,12.472,11.18,11.2185
Sun 01:00,14.788,13.5868,25.2659,25.976,27.448,27.62,22.348,21.528,12.98,10.42,10.152
Sun 01:30,13.442,12.1245,24.857,25.928,26.166,27.48,23.384,20.2,13.772,9.712,10.64
Sun 02:00,12.724,11.8555,24.408,24.842,24.14,25.556,21.192,19.932,12.976,9.247,9.256
Sun 02:30,12.1,11.2545,23.332,21.924,22.924,25.6,20.248,18.5,11.968,9.048,9.4279
Sun 03:00,12.146,11.1092,22.339,22.094,22.602,24.064,20.76,18.088,11.82,9.264,8.852
Sun 03:30,11.938,11.2956,21.174,21.054,22.882,24.276,20.164,18.112,11.372,9.356,9.53
Sun 04:00,14.188,12.2462,23.397,21.928,23.82,25.272,21.36,17.932,11.836,8.788,9.24
Sun 04:30,15.048,11.8868,23.517,21.66,23.242,26.096,20.004,17.86,10.824,9.236,8.292
Sun 05:00,15.444,12.478,23.0631,22.028,23.332,24.872,19.744,19.036,11.764,9.68,9.1
Sun 05:30,15.936,12.288,20.768,20.476,21.782,26.492,22.276,17.656,11.872,10.192,9.436
Sun 06:00,15.846,13.366,19.9021,21.496,21.652,23.044,21.068,18.736,13.264,11.628,11.028
Sun 06:30,17.664,15.062,20.898,20.914,22.406,24.94,22.488,20.14,15.392,12.312,12.076
Sun 07:00,20.228,16.958,22.6881,22.124,23.518,23.204,20.712,20.468,16.064,13.736,14.2255
Sun 07:30,22.166,19.302,22.842,22.874,24.578,25.012,24.196,23.048,18.724,15.864,15.788
Sun 08:00,24.528,21.726,26.8801,25.18,28.534,27.816,29.368,21.936,17.2,17.48,14.652
Sun 08:30,24.5,24.154,28.9171,25.31,32.736,28.956,30.048,23.704,21.284,17.744,17.768
Sun 09:00,24.498,25.222,32.44,30.134,33.226,30.2,30.476,25.24,21.676,16.608,16.916
Sun 09:30,25.45,25.592,35.325,29.944,32.578,30.04,32.208,24.672,21.448,16.02,17.7035
Sun 10:00,26.978,26.6,35.412,32.214,30.226,29.188,32.38,27.724,21.96,16.728,16.844
Sun 10:30,23.782,26.27,33.113,34.078,33.478,31.536,29.792,23.564,21.684,16.988,15.837
Sun 11:00,23.732,25.55,31.4449,34.242,33.872,31.38,29.3,25.824,21.536,18.48,17.008
Sun 11:30,25.356,25.228,31.1889,34.52,32.434,30.088,30.552,27.352,21.96,17.668,15.948
Sun 12:00,25.034,25.006,32.467,32.47,36.434,32.836,30.98,28.184,21.22,16.9584,15.988
Sun 12:30,25.436,25.03,30.957,33.452,36.138,31.68,28.7,25.612,20.54,15.4676,17.244
Sun 13:00,24.738,24.668,33.182,35.586,35.634,31.316,32.544,23.0064,19.1314,14.5824,15.9085
Sun 13:30,24.928,26.752,32.8521,38.978,37.14,33.636,33.36,25.64,19.184,14.3524,16.8135
Sun 14:00,25.328,27.67,33.9771,38.728,38.042,34.144,33.788,24.272,21.468,13.3555,14.9095
Sun 14:30,28.354,29.012,34.658,38.282,38.52,34.108,35.76,24.704,19.004,14.2686,16
Sun 15:00,29.138,30.592,35.236,40.526,39.042,32.512,35.5,25.612,20.651,16.639,15.4937
Sun 15:30,31.972,33.412,39.6021,44.184,41.564,35.46,34.372,25.348,22.8727,16.0403,16.604
Sun 16:00,36.58,36.71,43.4949,48.25,48.902,41.636,36.236,25.532,26.536,17.784,18.312
Sun 16:30,37.538,36.31,44.966,49.81,48.656,44.628,38.516,27.732,28.928,17.864,19.904
Sun 17:00,35.954,35.196,44.99,47.182,49.578,46.736,37.58,29.356,26.08,18.812,20.016
Sun 17:30,33.982,34.546,44.9981,46.57,50.278,46.136,40.248,29.044,27.348,20.296,20.088
Sun 18:00,33.244,32.4403,41.355,44.572,47.088,43.88,37.612,27.252,26.94,20.808,21.74
Sun 18:30,31.378,30.2998,39.4281,41.756,45.796,40.132,37.844,28.204,26.144,19.3891,20.988
Sun 19:00,29.464,27.8774,38.293,38.388,43.532,40.792,35.592,27.94,24.984,18.9402,21.112
Sun 19:30,28.602,27.1413,35.856,35.842,39.376,37.304,33.508,29.524,25.616,19.148,20.76
Sun 20:00,25.378,25.613,34.946,36.184,36.604,36.26,32.008,27.184,27.784,17.7503,21.032
Sun 20:30,23.93,23.4032,34.3751,31.714,32.27,33.548,31.188,25.984,24.904,19.9015,21.888
Sun 21:00,21.318,21.5194,32.0398,31.14,31.488,31.152,28.364,24.872,21.64,19.6031,20.32
Sun 21:30,18.714,19.8444,30.352,27.652,27.938,28.152,24.42,23.12,19.156,18.9307,19.48
Sun 22:00,18.612,18.1921,29.349,27.242,27.614,28.18,22.56,20.116,18.58,17.5343,16.4
Sun 22:30,17.358,17.9144,28.3651,27.256,28.332,24.276,22.52,19.504,14.544,14.908,14.408
Sun 23:00,17.694,17.976,28.121,27.608,26.49,26.168,22.904,18.708,12.968,14.236,11.544
Sun 23:30,16.614,17.542,27.917,26.56,26.598,23.256,20.308,16.512,12.392,13.164,11.016
